gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,TotalCharges
Female,0,Yes,13,Yes,No,DSL,Two year,54,No,702
Female,1,No,1,Yes,No,DSL,Two year,70,Yes,70
Male,0,No,29,Yes,No,Fiber optic,Month-to-month,59,No,1711
Female,0,No,57,Yes,Yes,Fiber optic,Two year,113,Yes,6441
Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,51,No,612
Male,1,No,13,Yes,Yes,DSL,Two year,90,Yes,1170
Male,0,No,53,Yes,Yes,Fiber optic,Month-to-month,25,No,1325
Male,0,No,57,Yes,No,Fiber optic,Month-to-month,60,No,3420
Female,1,No,65,Yes,Yes,DSL,Two year,106,Yes,6890
Female,0,No,4,Yes,Yes,DSL,Month-to-month,60,Yes,240
Female,1,No,13,Yes,No,DSL,One year,55,No,715
Female,0,Yes,8,Yes,No,DSL,Month-to-month,19,No,152
Female,0,No,60,Yes,No,Fiber optic,One year,106,No,6360
Female,0,No,15,Yes,Yes,Fiber optic,Month-to-month,88,Yes,1320
Female,0,No,1,Yes,No,Fiber optic,One year,70,Yes,70
Male,0,Yes,34,No,Yes,DSL,Month-to-month,30,No,1020
Male,0,Yes,1,Yes,No,Fiber optic,Month-to-month,45,No,45
Female,1,No,35,Yes,Yes,Fiber optic,Month-to-month,108,No,3780
Male,0,Yes,2,Yes,No,DSL,Month-to-month,55,No,110
Female,0,Yes,34,Yes,Yes,DSL,Two year,21,No,714
Male,0,No,15,Yes,Yes,DSL,Two year,20,No,300
Female,0,No,42,Yes,No,DSL,Month-to-month,66,No,2772
Female,0,No,70,Yes,Yes,Fiber optic,Month-to-month,20,No,1400
Male,0,Yes,34,Yes,Yes,Fiber optic,Two year,79,No,2686
Male,1,No,42,Yes,No,DSL,Month-to-month,79,No,3318
Female,0,No,1,Yes,Yes,Fiber optic,One year,19,No,19
Female,0,Yes,57,Yes,No,Fiber optic,Two year,53,No,3021
Female,0,No,14,Yes,Yes,Fiber optic,Month-to-month,65,Yes,910
Male,0,No,10,Yes,Yes,Fiber optic,One year,57,No,570
Female,0,No,22,Yes,No,DSL,One year,65,No,1430
Female,0,No,15,Yes,No,DSL,Two year,20,Yes,300
Male,0,No,60,Yes,No,Fiber optic,Month-to-month,24,No,1440
Male,1,No,9,Yes,No,DSL,Month-to-month,99,Yes,891
Male,0,No,59,Yes,No,DSL,Month-to-month,61,No,3599
Male,0,No,34,Yes,No,DSL,Month-to-month,106,Yes,3604
Female,0,No,1,Yes,No,DSL,Month-to-month,100,Yes,100
Female,0,No,48,Yes,No,Fiber optic,Month-to-month,97,No,4656
Male,0,Yes,71,Yes,No,DSL,Two year,90,No,6390
Female,0,Yes,71,No,No,DSL,Two year,60,No,4260
Female,0,No,9,Yes,Yes,DSL,One year,44,Yes,396
Female,0,No,10,Yes,No,DSL,Month-to-month,24,No,240
Female,0,No,72,Yes,No,DSL,Two year,115,No,8280
Male,0,No,3,No,No,DSL,One year,30,No,90
Male,0,No,57,No,No,DSL,One year,54,No,3078
Female,0,No,35,Yes,Yes,Fiber optic,One year,57,No,1995
Male,0,No,50,Yes,No,Fiber optic,Month-to-month,70,No,3500
Male,0,No,9,Yes,No,Fiber optic,Month-to-month,86,No,774
Male,0,Yes,12,Yes,No,Fiber optic,Two year,49,No,588
Male,1,No,60,Yes,Yes,Fiber optic,Month-to-month,98,No,5880
Male,0,No,46,No,Yes,DSL,Month-to-month,30,Yes,1380
Female,0,No,12,No,No,DSL,Month-to-month,34,No,408
Female,0,No,11,Yes,Yes,Fiber optic,Month-to-month,54,No,594
Male,0,No,39,No,Yes,DSL,Month-to-month,41,No,1599
Male,0,Yes,50,Yes,No,Fiber optic,Month-to-month,104,Yes,5200
Female,0,No,19,Yes,Yes,DSL,Two year,87,No,1653
Male,0,Yes,72,Yes,No,Fiber optic,Two year,105,No,7560
Male,1,No,7,Yes,No,Fiber optic,Month-to-month,96,Yes,672
Male,0,No,37,Yes,No,DSL,Month-to-month,67,No,2479
Male,0,Yes,31,Yes,Yes,Fiber optic,Month-to-month,26,No,806
Female,0,No,1,Yes,No,DSL,One year,70,Yes,70
Female,1,No,72,Yes,Yes,Fiber optic,Month-to-month,112,No,8064
Female,0,Yes,32,Yes,Yes,Fiber optic,Two year,61,No,1952
Male,0,No,46,Yes,No,DSL,Month-to-month,73,No,3358
Female,0,No,27,Yes,Yes,DSL,Two year,96,No,2592
Male,0,Yes,69,Yes,No,DSL,One year,21,No,1449
Male,0,No,14,Yes,No,DSL,Month-to-month,93,No,1302
Female,0,No,32,Yes,No,DSL,Month-to-month,20,No,640
Male,0,No,67,Yes,No,DSL,Month-to-month,19,No,1273
Female,0,No,1,Yes,Yes,DSL,Two year,20,No,20
Male,0,No,43,Yes,Yes,Fiber optic,Month-to-month,91,No,3913
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,49,No,98
Female,0,No,12,No,Yes,DSL,Two year,50,No,600
Female,0,No,28,No,No,DSL,One year,36,No,1008
Female,1,No,30,Yes,No,DSL,Month-to-month,104,No,3120
Male,0,No,16,Yes,No,Fiber optic,Month-to-month,89,Yes,1424
Male,0,Yes,31,Yes,No,DSL,Two year,79,Yes,2449
Female,0,Yes,14,Yes,No,DSL,Month-to-month,59,No,826
Female,1,No,72,Yes,No,Fiber optic,Month-to-month,110,No,7920
Female,0,Yes,53,Yes,No,DSL,One year,21,No,1113
Male,0,No,68,No,Yes,Fiber optic,One year,40,No,2720
Female,0,No,50,Yes,No,DSL,One year,90,No,4500
Female,1,No,70,Yes,No,DSL,Month-to-month,106,No,7420
Female,0,No,36,Yes,No,DSL,Month-to-month,95,No,3420
Female,0,No,57,No,No,Fiber optic,Month-to-month,59,No,3363
Female,0,No,9,Yes,Yes,DSL,Two year,88,No,792
Male,0,Yes,3,Yes,Yes,DSL,Month-to-month,55,Yes,165
Female,0,Yes,19,Yes,No,Fiber optic,Two year,25,No,475
Female,0,No,68,Yes,No,DSL,Month-to-month,119,No,8092
Male,1,No,29,Yes,No,DSL,Two year,96,Yes,2784
Female,1,No,17,Yes,Yes,DSL,Month-to-month,83,No,1411
Male,1,No,71,Yes,No,Fiber optic,One year,115,No,8165
Male,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,89,Yes,89
Female,0,Yes,49,Yes,No,DSL,Month-to-month,79,No,3871
Female,0,No,13,Yes,Yes,Fiber optic,One year,84,Yes,1092
Male,0,No,39,Yes,No,DSL,Month-to-month,100,No,3900
Female,0,Yes,49,Yes,No,Fiber optic,Month-to-month,20,No,980
Female,0,Yes,22,Yes,No,Fiber optic,Month-to-month,85,No,1870
Male,0,Yes,61,Yes,No,DSL,Two year,68,No,4148
Male,0,No,1,Yes,Yes,DSL,One year,21,Yes,21
Female,0,No,2,Yes,Yes,DSL,One year,104,Yes,208
Female,0,Yes,7,Yes,Yes,Fiber optic,One year,20,No,140
Male,1,No,71,Yes,No,DSL,One year,25,No,1775
Female,0,No,3,Yes,Yes,Fiber optic,One year,76,Yes,228
Male,0,No,72,Yes,No,DSL,One year,25,No,1800
Male,1,No,40,Yes,No,DSL,Two year,56,No,2240
Male,0,No,14,Yes,Yes,Fiber optic,Month-to-month,20,No,280
Female,0,No,65,Yes,Yes,Fiber optic,Month-to-month,108,No,7020
Female,0,No,47,Yes,Yes,DSL,Two year,100,No,4700
Male,0,No,25,Yes,No,DSL,Month-to-month,20,No,500
Male,1,No,2,Yes,Yes,Fiber optic,Two year,73,No,146
Male,1,No,46,No,No,Fiber optic,Month-to-month,60,Yes,2760
Female,0,Yes,55,Yes,No,DSL,One year,21,No,1155
Female,0,No,63,Yes,No,DSL,Month-to-month,110,No,6930
Male,0,Yes,62,Yes,Yes,Fiber optic,Two year,86,No,5332
Female,0,No,48,No,Yes,DSL,Two year,45,Yes,2160
Male,0,No,18,Yes,No,Fiber optic,Month-to-month,78,No,1404
Male,0,No,71,Yes,Yes,Fiber optic,Month-to-month,86,No,6106
Male,0,Yes,35,Yes,No,Fiber optic,Month-to-month,90,No,3150
Female,0,No,27,Yes,No,DSL,Month-to-month,57,No,1539
Male,0,Yes,68,Yes,No,Fiber optic,Month-to-month,92,No,6256
Female,0,No,3,Yes,Yes,DSL,Two year,20,No,60
Female,0,No,39,Yes,No,Fiber optic,Month-to-month,21,No,819
Female,0,No,53,Yes,No,DSL,One year,94,No,4982
Female,0,Yes,28,Yes,No,DSL,Month-to-month,90,Yes,2520
Male,0,No,5,Yes,No,DSL,One year,75,No,375
Male,0,No,50,No,No,DSL,Two year,35,No,1750
Male,0,No,19,Yes,No,DSL,Two year,79,No,1501
Male,0,Yes,17,Yes,No,Fiber optic,Month-to-month,70,No,1190
Male,0,No,20,Yes,No,Fiber optic,Month-to-month,52,No,1040
Female,0,Yes,63,Yes,Yes,Fiber optic,Two year,20,No,1260
Male,0,No,72,Yes,No,DSL,Month-to-month,87,No,6264
Male,0,No,52,Yes,No,Fiber optic,Month-to-month,92,No,4784
Female,0,Yes,59,Yes,No,DSL,Month-to-month,20,No,1180
Male,0,Yes,30,Yes,Yes,Fiber optic,Month-to-month,64,No,1920
Female,1,No,19,Yes,No,DSL,Month-to-month,95,No,1805
Male,0,Yes,47,Yes,Yes,DSL,Two year,113,No,5311
Male,0,No,43,No,No,DSL,Month-to-month,44,No,1892
Male,0,No,57,No,Yes,DSL,Two year,58,No,3306
Male,0,No,59,Yes,Yes,Fiber optic,One year,54,No,3186
Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,85,No,1020
Male,0,No,43,Yes,No,Fiber optic,Month-to-month,56,No,2408
Male,0,No,64,Yes,Yes,Fiber optic,Month-to-month,87,No,5568
Male,0,Yes,6,Yes,Yes,DSL,One year,20,No,120
Male,1,No,1,Yes,Yes,DSL,Two year,70,Yes,70
Male,0,Yes,17,Yes,No,Fiber optic,Month-to-month,25,No,425
Female,1,No,60,Yes,No,DSL,Month-to-month,106,Yes,6360
Male,0,Yes,72,Yes,Yes,DSL,One year,114,No,8208
Male,0,No,5,No,No,DSL,Month-to-month,43,Yes,215
Female,0,Yes,65,Yes,No,DSL,One year,109,No,7085
Male,0,No,6,Yes,No,DSL,Two year,59,No,354
Male,0,No,4,Yes,Yes,Fiber optic,Two year,74,Yes,296
Female,0,Yes,20,Yes,No,DSL,One year,106,Yes,2120
Female,0,No,61,Yes,Yes,Fiber optic,Two year,24,No,1464
Female,1,No,65,Yes,Yes,DSL,Two year,105,Yes,6825
Female,0,No,72,Yes,No,Fiber optic,Month-to-month,116,No,8352
Female,1,No,8,Yes,Yes,Fiber optic,Month-to-month,106,Yes,848
Female,0,No,12,Yes,No,DSL,Month-to-month,74,Yes,888
Female,1,No,43,Yes,No,DSL,One year,108,Yes,4644
Female,1,No,30,No,No,Fiber optic,One year,40,Yes,1200
Male,0,No,58,Yes,No,DSL,Month-to-month,81,No,4698
Female,0,No,46,Yes,No,DSL,Two year,71,No,3266
Male,0,No,24,Yes,No,DSL,Month-to-month,94,No,2256
Male,0,Yes,49,No,No,Fiber optic,Month-to-month,52,Yes,2548
Male,1,No,4,Yes,No,DSL,Two year,71,No,284
Male,0,Yes,10,Yes,No,DSL,One year,50,No,500
Male,0,Yes,54,Yes,Yes,Fiber optic,Month-to-month,55,Yes,2970
Female,0,No,50,No,No,DSL,Month-to-month,40,No,2000
Female,0,Yes,48,Yes,Yes,DSL,Two year,82,Yes,3936
Female,0,No,30,Yes,Yes,Fiber optic,Month-to-month,85,Yes,2550
Female,0,Yes,3,Yes,No,DSL,One year,64,No,192
Female,0,Yes,1,Yes,No,Fiber optic,Month-to-month,20,Yes,20
Female,0,Yes,48,No,No,Fiber optic,Month-to-month,46,No,2208
Female,0,No,29,Yes,No,DSL,One year,66,No,1914
Female,0,No,14,Yes,No,DSL,Month-to-month,59,No,826
Female,1,No,49,Yes,No,Fiber optic,Month-to-month,102,No,4998
Female,0,Yes,69,Yes,No,DSL,Month-to-month,19,No,1311
Female,0,Yes,72,No,No,DSL,One year,54,No,3888
Female,0,Yes,66,Yes,No,DSL,Month-to-month,58,No,3828
Male,0,Yes,53,Yes,No,DSL,One year,96,No,5088
Male,1,No,15,Yes,Yes,Fiber optic,Month-to-month,86,Yes,1290
Male,0,No,27,Yes,Yes,Fiber optic,Month-to-month,50,No,1350
Female,0,No,72,Yes,No,DSL,One year,73,No,5256
Male,0,No,21,Yes,Yes,DSL,Two year,55,No,1155
Male,0,No,55,Yes,No,DSL,Month-to-month,59,No,3245
Female,1,No,6,Yes,No,DSL,Month-to-month,74,Yes,444
Female,0,No,18,No,No,Fiber optic,One year,40,No,720
Male,0,No,3,Yes,Yes,Fiber optic,Two year,70,No,210
Male,0,Yes,55,Yes,Yes,Fiber optic,Month-to-month,59,No,3245
Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,75,Yes,300
Female,1,No,10,No,No,DSL,Month-to-month,35,Yes,350
Female,1,No,70,Yes,Yes,Fiber optic,Month-to-month,91,No,6370
Female,0,No,50,Yes,No,DSL,Month-to-month,20,No,1000
Male,0,Yes,72,Yes,No,DSL,Month-to-month,24,No,1728
Female,0,Yes,44,Yes,No,DSL,Month-to-month,78,No,3432
Male,0,No,6,Yes,No,DSL,Month-to-month,50,No,300
Male,0,No,25,Yes,No,DSL,Two year,21,No,525
Male,0,No,6,Yes,Yes,DSL,Month-to-month,21,No,126
Male,0,No,1,Yes,No,DSL,Month-to-month,45,Yes,45
Female,0,No,53,Yes,No,DSL,Month-to-month,106,Yes,5618
Female,0,No,14,Yes,No,DSL,Month-to-month,106,Yes,1484
Male,0,Yes,66,No,Yes,Fiber optic,One year,55,No,3630
Male,0,No,68,Yes,No,DSL,Month-to-month,100,No,6800
Female,0,No,28,Yes,No,DSL,Month-to-month,55,No,1540
Female,0,Yes,3,No,No,Fiber optic,Month-to-month,30,Yes,90
Female,0,No,24,Yes,Yes,DSL,One year,95,No,2280
Female,0,No,9,No,No,DSL,One year,41,No,369
Female,0,No,56,Yes,No,Fiber optic,Month-to-month,105,No,5880
Male,0,Yes,21,Yes,Yes,DSL,One year,46,No,966
Male,1,No,16,Yes,No,DSL,Month-to-month,87,Yes,1392
Male,0,Yes,72,Yes,No,DSL,Month-to-month,25,No,1800
Male,0,No,1,Yes,No,DSL,One year,45,No,45
Female,0,Yes,32,Yes,No,DSL,Month-to-month,99,No,3168
Female,0,No,1,Yes,No,DSL,One year,20,No,20
Female,0,No,25,Yes,Yes,Fiber optic,Month-to-month,19,No,475
Female,0,Yes,17,Yes,No,DSL,Month-to-month,62,No,1054
Male,0,No,33,Yes,No,Fiber optic,Month-to-month,96,Yes,3168
Male,0,Yes,14,Yes,No,Fiber optic,Two year,69,No,966
Female,0,No,72,No,Yes,DSL,Two year,66,No,4752
Male,0,No,47,Yes,No,DSL,Month-to-month,103,No,4841
Female,0,No,39,Yes,Yes,Fiber optic,Month-to-month,105,Yes,4095
Female,0,No,6,Yes,Yes,Fiber optic,Month-to-month,21,No,126
Female,0,Yes,11,Yes,Yes,DSL,Two year,21,No,231
Female,1,No,20,Yes,Yes,DSL,One year,91,No,1820
Male,0,Yes,62,Yes,No,DSL,Month-to-month,106,No,6572
Male,0,No,1,No,No,Fiber optic,Month-to-month,24,Yes,24
Male,0,Yes,34,No,Yes,Fiber optic,Month-to-month,41,No,1394
Male,0,Yes,28,Yes,No,Fiber optic,Month-to-month,85,No,2380
Male,0,Yes,42,No,No,DSL,Month-to-month,45,No,1890
Female,1,No,24,No,No,DSL,One year,41,Yes,984
Female,0,No,55,Yes,No,DSL,Month-to-month,73,No,4015
Male,0,No,36,Yes,Yes,Fiber optic,Month-to-month,85,Yes,3060
Male,0,No,24,Yes,No,Fiber optic,One year,56,Yes,1344
Female,0,No,25,Yes,Yes,DSL,Month-to-month,66,No,1650
Female,0,Yes,33,Yes,Yes,DSL,Two year,20,No,660
Female,1,No,1,Yes,Yes,DSL,One year,78,Yes,78
Male,0,Yes,39,Yes,No,DSL,Two year,101,No,3939
Male,0,No,55,No,No,Fiber optic,Month-to-month,55,Yes,3025
Female,0,Yes,70,Yes,No,Fiber optic,One year,74,No,5180
Female,0,No,4,Yes,No,DSL,Month-to-month,69,Yes,276
Male,0,No,7,Yes,Yes,Fiber optic,Month-to-month,85,Yes,595
Female,0,Yes,54,Yes,No,DSL,Month-to-month,20,No,1080
Female,0,Yes,31,Yes,No,DSL,One year,104,Yes,3224
Female,1,Yes,60,Yes,No,DSL,Month-to-month,75,No,4500
Male,1,No,65,Yes,No,Fiber optic,One year,71,No,4615
Female,0,No,12,Yes,No,DSL,Two year,20,No,240
Female,0,No,7,Yes,No,Fiber optic,One year,19,No,133
Female,1,No,44,Yes,No,DSL,Two year,85,No,3740
Male,1,No,7,Yes,No,Fiber optic,Month-to-month,89,No,623
Male,0,No,12,Yes,No,DSL,Two year,25,No,300
Male,0,No,62,Yes,No,DSL,One year,60,No,3720
Male,0,Yes,4,Yes,No,DSL,Month-to-month,20,No,80
Female,0,No,5,Yes,Yes,DSL,Two year,64,No,320
Female,0,No,2,Yes,No,DSL,One year,76,Yes,152
Male,0,No,1,Yes,Yes,Fiber optic,Two year,70,Yes,70
Female,0,Yes,40,Yes,No,DSL,Month-to-month,71,No,2840
Female,0,No,1,No,Yes,Fiber optic,One year,36,No,36
Male,0,Yes,25,Yes,Yes,Fiber optic,Month-to-month,20,No,500
Male,0,No,6,Yes,No,Fiber optic,Month-to-month,56,No,336
Male,0,No,41,Yes,Yes,Fiber optic,Month-to-month,74,No,3034
Male,0,Yes,9,Yes,No,DSL,Month-to-month,50,No,450
Male,1,No,1,Yes,Yes,Fiber optic,Month-to-month,75,Yes,75
Female,0,No,22,Yes,Yes,DSL,Two year,76,No,1672
Female,0,No,38,Yes,Yes,Fiber optic,Month-to-month,89,No,3382
Male,0,No,23,Yes,No,DSL,Month-to-month,99,Yes,2277
Male,0,Yes,60,Yes,No,Fiber optic,Month-to-month,77,No,4620
Female,0,No,47,Yes,No,DSL,Month-to-month,66,No,3102
Female,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,93,No,6696
Male,0,Yes,70,Yes,No,DSL,One year,106,No,7420
Male,0,No,1,Yes,Yes,Fiber optic,Two year,71,No,71
Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,86,Yes,344
Female,0,No,8,Yes,No,DSL,Month-to-month,76,No,608
Male,0,Yes,71,Yes,Yes,DSL,Two year,114,No,8094
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,80,Yes,160
Male,0,Yes,34,Yes,Yes,Fiber optic,Month-to-month,20,No,680
Male,0,No,40,Yes,No,DSL,Month-to-month,80,No,3200
Male,0,No,20,Yes,No,DSL,Two year,19,No,380
Female,0,No,27,Yes,No,Fiber optic,Month-to-month,89,No,2403
Male,0,No,30,Yes,No,DSL,Two year,97,No,2910
Female,0,No,9,Yes,Yes,Fiber optic,One year,69,No,621
Female,0,No,3,Yes,No,DSL,Two year,95,No,285
Male,0,No,12,Yes,Yes,Fiber optic,Month-to-month,25,No,300
Female,0,No,71,Yes,Yes,Fiber optic,Month-to-month,86,No,6106
Female,0,Yes,27,Yes,No,Fiber optic,Month-to-month,24,No,648
Female,0,Yes,40,Yes,Yes,DSL,Two year,64,No,2560
Male,0,No,52,No,No,DSL,Two year,30,No,1560
Female,0,No,70,Yes,Yes,Fiber optic,Two year,95,No,6650
Male,0,Yes,3,Yes,Yes,Fiber optic,Month-to-month,71,No,213
Male,0,Yes,10,Yes,No,DSL,Month-to-month,24,No,240
Male,0,No,7,Yes,No,DSL,Two year,19,Yes,133
Male,0,No,61,Yes,No,DSL,Month-to-month,96,No,5856
Female,0,No,7,Yes,No,Fiber optic,Month-to-month,63,No,441
Male,0,Yes,72,Yes,No,DSL,Two year,105,No,7560
Male,0,No,1,Yes,No,DSL,Two year,60,Yes,60
Male,1,No,3,Yes,No,DSL,Month-to-month,77,Yes,231
Male,0,Yes,25,Yes,No,DSL,Month-to-month,26,No,650
Female,0,Yes,1,No,No,DSL,Month-to-month,30,Yes,30
Female,0,Yes,33,Yes,Yes,Fiber optic,Two year,79,No,2607
Female,1,No,32,Yes,No,DSL,Two year,80,No,2560
Male,0,Yes,52,Yes,Yes,Fiber optic,Month-to-month,25,No,1300
Female,1,No,28,Yes,Yes,Fiber optic,Two year,101,Yes,2828
Female,1,No,16,Yes,No,DSL,Two year,85,Yes,1360
Male,0,Yes,26,Yes,No,DSL,One year,79,No,2054
Male,0,No,1,Yes,Yes,DSL,Two year,79,Yes,79
Male,0,Yes,58,Yes,Yes,Fiber optic,Month-to-month,82,No,4756
Female,1,No,60,Yes,Yes,DSL,One year,106,No,6360
Male,0,No,32,Yes,Yes,Fiber optic,Month-to-month,91,No,2912
Female,0,No,18,Yes,Yes,Fiber optic,One year,20,No,360
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,95,Yes,95
Female,1,Yes,48,No,No,DSL,Two year,30,No,1440
Male,1,Yes,51,Yes,Yes,DSL,Two year,84,Yes,4284
Female,0,No,72,No,No,DSL,Month-to-month,54,Yes,3888
Male,0,No,23,Yes,No,DSL,Month-to-month,81,Yes,1863
Male,1,No,11,Yes,No,DSL,Two year,20,Yes,220
Male,1,No,52,Yes,Yes,DSL,Month-to-month,104,Yes,5408
Female,0,No,41,Yes,No,DSL,One year,50,No,2050
Female,0,No,63,Yes,No,Fiber optic,Month-to-month,82,No,5166
Male,0,No,61,Yes,No,Fiber optic,Month-to-month,106,No,6466
Female,0,No,12,Yes,No,DSL,Two year,89,No,1068
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,91,Yes,91
Female,0,No,14,Yes,Yes,Fiber optic,Two year,80,No,1120
Male,0,No,69,Yes,Yes,Fiber optic,One year,24,No,1656
Female,1,No,13,Yes,No,DSL,Two year,101,Yes,1313
Male,0,Yes,9,Yes,No,Fiber optic,One year,102,No,918
Male,0,Yes,22,Yes,Yes,Fiber optic,Two year,20,No,440
Female,0,Yes,1,Yes,Yes,DSL,One year,20,Yes,20
Male,1,No,1,No,No,DSL,Month-to-month,43,Yes,43
Female,0,No,71,Yes,Yes,DSL,Two year,94,Yes,6674
Female,0,Yes,42,Yes,No,DSL,Month-to-month,23,No,966
Male,0,No,1,Yes,Yes,Fiber optic,Two year,75,Yes,75
Female,1,No,42,Yes,Yes,DSL,Two year,85,Yes,3570
Female,0,Yes,8,Yes,Yes,DSL,Two year,56,No,448
Male,1,No,65,Yes,No,DSL,Month-to-month,101,No,6565
Male,0,No,20,Yes,No,Fiber optic,One year,69,No,1380
Female,0,No,1,Yes,No,DSL,One year,82,Yes,82
Male,0,Yes,42,Yes,No,Fiber optic,Month-to-month,69,No,2898
Male,0,Yes,51,Yes,No,Fiber optic,Month-to-month,24,No,1224
Male,0,No,43,Yes,No,Fiber optic,Month-to-month,80,No,3440
Female,0,No,46,Yes,No,Fiber optic,Month-to-month,94,No,4324
Male,0,No,52,Yes,No,DSL,Two year,89,No,4628
Female,0,No,10,Yes,Yes,DSL,Two year,20,No,200
Male,1,No,35,Yes,No,Fiber optic,Month-to-month,91,No,3185
Male,0,Yes,66,Yes,No,DSL,Month-to-month,66,No,4356
Female,0,Yes,52,Yes,No,DSL,Two year,96,No,4992
Male,0,No,46,Yes,No,DSL,Month-to-month,109,No,5014
Male,0,Yes,50,Yes,Yes,Fiber optic,Month-to-month,70,No,3500
Male,0,No,13,Yes,No,Fiber optic,Month-to-month,102,Yes,1326
Female,1,No,27,Yes,Yes,DSL,Month-to-month,78,Yes,2106
Male,0,No,22,Yes,Yes,Fiber optic,Two year,101,No,2222
Male,0,No,26,Yes,No,DSL,Two year,45,No,1170
Male,1,No,45,Yes,Yes,Fiber optic,Month-to-month,94,No,4230
Female,0,No,16,Yes,Yes,Fiber optic,Month-to-month,19,No,304
Male,0,No,49,Yes,No,DSL,Month-to-month,107,No,5243
Female,0,Yes,14,Yes,Yes,Fiber optic,Month-to-month,26,No,364
Male,1,No,17,Yes,Yes,Fiber optic,Month-to-month,45,Yes,765
Female,0,Yes,72,Yes,No,DSL,Month-to-month,24,No,1728
Male,0,No,49,Yes,Yes,Fiber optic,Month-to-month,95,No,4655
Female,0,No,67,Yes,Yes,DSL,Two year,21,No,1407
Female,0,No,29,No,No,DSL,Month-to-month,31,No,899
Male,0,Yes,13,Yes,No,DSL,Month-to-month,97,No,1261
Female,0,Yes,72,Yes,No,DSL,Two year,110,No,7920
Male,0,No,58,Yes,Yes,Fiber optic,Two year,50,No,2900
Female,1,No,1,Yes,Yes,Fiber optic,Month-to-month,72,No,72
Male,1,No,5,Yes,Yes,DSL,Two year,20,No,100
Female,0,Yes,34,Yes,No,Fiber optic,Month-to-month,116,No,3944
Female,0,Yes,72,Yes,Yes,Fiber optic,Two year,118,No,8496
Male,1,No,51,Yes,No,DSL,Month-to-month,94,No,4794
Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,56,Yes,224
Male,0,No,4,Yes,No,DSL,Month-to-month,86,Yes,344
Female,1,No,24,Yes,No,DSL,Month-to-month,94,Yes,2256
Female,1,No,31,No,Yes,Fiber optic,Two year,50,No,1550
Male,0,No,1,Yes,Yes,Fiber optic,Two year,54,Yes,54
Male,1,No,1,Yes,No,DSL,One year,45,Yes,45
Female,0,Yes,34,Yes,Yes,DSL,One year,68,No,2312
Female,1,No,22,Yes,No,Fiber optic,Month-to-month,74,Yes,1628
Female,1,No,4,Yes,No,DSL,Month-to-month,20,No,80
Male,0,No,72,Yes,Yes,DSL,Two year,101,No,7272
Male,0,No,8,Yes,No,Fiber optic,Month-to-month,20,No,160
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,80,Yes,80
Female,0,No,1,Yes,Yes,DSL,Two year,26,No,26
Female,0,No,9,Yes,No,DSL,One year,91,Yes,819
Male,1,No,33,Yes,Yes,DSL,One year,101,No,3333
Male,0,Yes,53,Yes,No,Fiber optic,Month-to-month,105,No,5565
Male,0,No,57,Yes,No,Fiber optic,Month-to-month,87,No,4959
Female,0,No,60,Yes,No,DSL,Month-to-month,79,No,4740
Male,0,No,72,No,Yes,Fiber optic,Month-to-month,65,No,4680
Male,1,No,32,Yes,No,DSL,Two year,94,No,3008
Male,1,No,48,Yes,No,DSL,One year,99,No,4752
Female,0,Yes,22,Yes,No,DSL,Month-to-month,19,No,418
Female,0,Yes,65,No,Yes,DSL,Month-to-month,45,No,2925
Female,0,No,65,Yes,Yes,Fiber optic,Month-to-month,59,No,3835
Female,1,No,66,Yes,No,DSL,One year,101,No,6666
Male,0,No,71,Yes,Yes,DSL,Month-to-month,105,No,7455
Male,0,No,17,Yes,Yes,Fiber optic,One year,70,Yes,1190
Male,1,No,2,Yes,No,Fiber optic,Month-to-month,45,Yes,90
Male,0,No,51,Yes,Yes,Fiber optic,Month-to-month,96,No,4896
Male,0,No,20,Yes,Yes,Fiber optic,Month-to-month,71,No,1420
Male,0,No,71,Yes,Yes,Fiber optic,One year,110,No,7810
Male,0,Yes,67,Yes,Yes,Fiber optic,Two year,111,Yes,7437
Female,1,No,1,Yes,No,DSL,Two year,75,Yes,75
Male,0,No,16,Yes,No,Fiber optic,Month-to-month,75,No,1200
Female,1,No,55,Yes,Yes,Fiber optic,One year,89,No,4895
Female,0,Yes,7,Yes,No,Fiber optic,Month-to-month,76,No,532
Female,0,Yes,43,Yes,Yes,Fiber optic,One year,64,No,2752
Female,0,No,1,Yes,Yes,DSL,Month-to-month,55,Yes,55
Female,0,No,4,No,No,DSL,Month-to-month,25,No,100
Male,1,No,72,Yes,No,DSL,Month-to-month,114,No,8208
Female,1,No,49,Yes,Yes,Fiber optic,Month-to-month,103,No,5047
Male,0,No,53,Yes,No,DSL,One year,94,Yes,4982
